session_id,user_id,session_start,session_end,total_pages_visited,total_time_spent_seconds,max_items_in_cart,purchased,device_type,country,referral_source,session_duration_minutes
session_3005,user_2747,2025-08-20 22:39:39,2025-08-20 22:42:24,2,195.0,0.0,0,desktop,canada,direct,2.75
session_3006,user_1285,2025-05-09 12:36:11,2025-05-09 12:39:07,2,307.0,5.0,0,tablet,india,google,2.933333333333333
session_3007,user_1060,2025-07-21 01:06:34,2025-07-21 01:14:31,5,510.0,1.0,1,desktop,uk,google,7.95
session_3008,user_2574,2025-04-14 16:26:18,2025-04-14 16:27:24,2,183.0,5.0,0,tablet,uk,social media,1.1
session_3009,user_2534,2025-02-10 22:03:33,2025-02-10 22:07:10,5,234.0,1.0,1,tablet,india,direct,3.6166666666666667
session_301,user_1345,2025-02-05 19:21:06,2025-02-05 19:21:06,1,111.0,0.0,0,desktop,india,direct,0.0
session_3010,user_1387,2025-06-28 23:01:27,2025-06-28 23:03:17,4,245.0,4.0,0,desktop,france,google,1.8333333333333333
session_3011,user_2188,2025-06-20 03:35:29,2025-06-20 03:35:29,1,66.0,0.0,0,desktop,india,direct,0.0
session_3012,user_1646,2025-01-06 03:09:57,2025-01-06 03:17:18,5,606.0,4.0,1,desktop,france,direct,7.35
session_3013,user_2026,2025-08-28 16:15:10,2025-08-28 16:17:27,2,155.0,4.0,0,mobile,germany,direct,2.283333333333333
session_3014,user_1278,2025-01-03 15:41:51,2025-01-03 15:43:03,2,166.0,4.0,0,tablet,germany,email,1.2
session_3015,user_2512,2025-07-17 20:13:06,2025-07-17 20:18:45,5,461.0,1.0,1,tablet,france,email,5.65
session_3016,user_2696,2025-01-18 16:17:24,2025-01-18 16:19:53,2,312.0,1.0,0,tablet,australia,direct,2.4833333333333334
session_3017,user_1023,2025-07-20 13:55:41,2025-07-20 13:56:35,2,184.0,0.0,0,mobile,usa,social media,0.9
session_3018,user_2747,2025-01-08 22:55:26,2025-01-08 23:02:01,5,572.0,2.0,1,desktop,france,social media,6.583333333333333
session_3019,user_1786,2025-08-16 06:58:39,2025-08-16 07:04:07,5,438.0,1.0,1,desktop,france,email,5.466666666666667
session_302,user_1747,2025-06-24 09:50:09,2025-06-24 09:53:01,2,342.0,1.0,0,tablet,france,google,2.8666666666666667
session_3020,user_2579,2025-08-16 01:22:09,2025-08-16 01:22:09,1,115.0,0.0,0,tablet,uk,google,0.0
session_3021,user_1863,2025-04-28 05:38:06,2025-04-28 05:39:32,2,108.0,5.0,0,tablet,canada,direct,1.4333333333333333
session_3022,user_2067,2025-03-27 09:16:07,2025-03-27 09:17:46,2,224.0,2.0,0,desktop,france,email,1.65
session_3023,user_1383,2025-07-22 12:38:45,2025-07-22 12:40:07,2,217.0,0.0,0,desktop,uk,social media,1.3666666666666667
session_3024,user_1280,2025-02-12 08:44:10,2025-02-12 08:44:50,2,98.0,4.0,0,mobile,australia,direct,0.6666666666666666
session_3025,user_1479,2025-08-25 16:47:16,2025-08-25 16:53:34,5,514.0,1.0,1,desktop,france,email,6.3
session_3026,user_1572,2025-08-17 23:41:07,2025-08-17 23:46:30,5,481.0,1.0,1,tablet,germany,email,5.383333333333334
session_3027,user_1163,2025-07-01 01:07:02,2025-07-01 01:07:56,2,188.0,0.0,0,desktop,canada,social media,0.9
session_3028,user_2948,2025-05-27 23:52:37,2025-05-27 23:52:37,1,37.0,0.0,0,desktop,usa,google,0.0
session_3029,user_2048,2025-04-12 14:54:50,2025-04-12 14:54:50,1,134.0,0.0,0,desktop,usa,email,0.0
session_303,user_2225,2025-01-05 20:13:35,2025-01-05 20:15:51,2,199.0,0.0,0,tablet,usa,email,2.2666666666666666
session_3030,user_2543,2025-03-16 01:40:54,2025-03-16 01:47:00,5,501.0,2.0,1,desktop,uk,social media,6.1
session_3031,user_2485,2025-02-15 11:37:29,2025-02-15 11:40:29,2,339.0,5.0,0,mobile,uk,social media,3.0
session_3032,user_2750,2025-08-13 21:40:53,2025-08-13 21:40:53,1,168.0,0.0,0,desktop,india,email,0.0
session_3033,user_1948,2025-02-23 21:19:02,2025-02-23 21:19:48,2,224.0,3.0,0,mobile,india,email,0.7666666666666667
session_3034,user_2430,2025-03-09 22:58:16,2025-03-09 22:59:01,2,194.0,4.0,0,desktop,india,google,0.75
session_3035,user_1509,2025-05-09 08:17:54,2025-05-09 08:18:37,2,115.0,0.0,0,mobile,uk,google,0.7166666666666667
session_3036,user_2901,2025-08-26 13:50:30,2025-08-26 13:53:22,2,278.0,0.0,0,desktop,india,social media,2.8666666666666667
session_3037,user_2764,2025-08-27 19:42:14,2025-08-27 19:43:57,2,122.0,0.0,0,tablet,canada,email,1.7166666666666666
session_3038,user_1127,2025-08-04 07:46:44,2025-08-04 07:53:24,4,498.0,4.0,0,tablet,australia,email,6.666666666666667
session_3039,user_1856,2025-02-19 11:33:14,2025-02-19 11:34:40,2,262.0,1.0,0,mobile,usa,social media,1.4333333333333333
session_304,user_1877,2025-08-09 07:19:13,2025-08-09 07:26:14,5,517.0,1.0,1,tablet,germany,direct,7.016666666666667
session_3040,user_2229,2025-02-15 21:27:03,2025-02-15 21:27:03,1,59.0,0.0,0,mobile,canada,email,0.0
session_3041,user_1903,2025-03-04 15:52:54,2025-03-04 15:52:54,1,44.0,0.0,0,tablet,canada,email,0.0
session_3042,user_2604,2025-01-08 07:10:02,2025-01-08 07:19:30,5,627.0,3.0,1,mobile,usa,social media,9.466666666666667
session_3043,user_1088,2025-04-10 20:07:36,2025-04-10 20:15:45,5,608.0,5.0,1,mobile,australia,email,8.15
session_3044,user_2297,2025-03-08 18:06:02,2025-03-08 18:06:21,2,193.0,0.0,0,mobile,australia,email,0.31666666666666665
session_3045,user_2328,2025-06-15 00:14:38,2025-06-15 00:22:52,5,574.0,4.0,1,tablet,usa,email,8.233333333333333
session_3046,user_2984,2025-05-11 00:49:24,2025-05-11 00:50:39,2,158.0,2.0,0,tablet,uk,google,1.25
session_3047,user_2499,2025-02-24 00:03:40,2025-02-24 00:10:11,5,482.0,5.0,1,mobile,france,direct,6.516666666666667
session_3048,user_1925,2025-04-12 10:14:18,2025-04-12 10:15:19,2,174.0,2.0,0,tablet,germany,social media,1.0166666666666666
session_3049,user_1889,2025-08-05 20:54:00,2025-08-05 20:54:52,2,76.0,3.0,0,tablet,france,social media,0.8666666666666667
session_305,user_2613,2025-06-29 00:42:57,2025-06-29 00:44:38,2,151.0,1.0,0,mobile,france,social media,1.6833333333333333
session_3050,user_2177,2025-03-27 18:27:56,2025-03-27 18:29:22,2,264.0,5.0,0,mobile,canada,direct,1.4333333333333333
session_3051,user_1584,2025-04-25 12:45:12,2025-04-25 12:46:00,2,124.0,0.0,0,mobile,france,social media,0.8
session_3052,user_1454,2025-04-05 08:07:43,2025-04-05 08:08:03,2,62.0,0.0,0,tablet,usa,email,0.3333333333333333
session_3053,user_2092,2025-05-07 02:00:31,2025-05-07 02:05:09,5,434.0,2.0,1,desktop,australia,email,4.633333333333334
session_3054,user_2287,2025-03-20 18:59:36,2025-03-20 18:59:36,1,41.0,0.0,0,desktop,germany,google,0.0
session_3055,user_2067,2025-02-27 18:31:18,2025-02-27 18:32:53,2,189.0,2.0,0,desktop,usa,google,1.5833333333333333
session_3056,user_2564,2025-08-20 00:41:42,2025-08-20 00:47:55,5,521.0,3.0,1,desktop,india,direct,6.216666666666667
session_3057,user_1897,2025-02-12 03:06:10,2025-02-12 03:06:42,2,128.0,0.0,0,tablet,germany,email,0.5333333333333333
session_3058,user_2527,2025-05-13 11:40:34,2025-05-13 11:43:14,2,298.0,3.0,0,tablet,canada,direct,2.6666666666666665
session_3059,user_2917,2025-01-25 05:55:04,2025-01-25 05:56:16,2,244.0,1.0,0,tablet,france,social media,1.2
session_306,user_2502,2025-02-04 20:08:57,2025-02-04 20:08:57,1,96.0,0.0,0,tablet,australia,direct,0.0
session_3060,user_1319,2025-01-04 11:04:42,2025-01-04 11:04:42,1,85.0,0.0,0,mobile,canada,social media,0.0
session_3061,user_2127,2025-03-25 15:32:18,2025-03-25 15:32:18,1,111.0,0.0,0,tablet,uk,google,0.0
session_3062,user_2707,2025-02-11 14:18:52,2025-02-11 14:18:52,1,160.0,0.0,0,mobile,canada,direct,0.0
session_3063,user_1799,2025-03-10 10:02:16,2025-03-10 10:02:16,1,53.0,0.0,0,mobile,uk,email,0.0
session_3064,user_1606,2025-01-19 09:52:43,2025-01-19 09:53:03,2,111.0,0.0,0,mobile,uk,email,0.3333333333333333
session_3065,user_2089,2025-07-31 12:00:02,2025-07-31 12:00:02,1,160.0,0.0,0,desktop,usa,google,0.0
session_3066,user_1721,2025-08-26 06:47:00,2025-08-26 06:49:53,2,338.0,0.0,0,mobile,germany,direct,2.8833333333333333
session_3067,user_2310,2025-07-02 23:46:33,2025-07-02 23:52:29,5,404.0,4.0,1,desktop,india,google,5.933333333333334
session_3068,user_1350,2025-02-05 01:39:51,2025-02-05 01:40:54,3,180.0,0.0,0,desktop,usa,direct,1.05
session_3069,user_1073,2025-05-26 13:06:07,2025-05-26 13:12:02,5,404.0,2.0,1,mobile,france,google,5.916666666666667
session_307,user_2097,2025-01-10 09:38:46,2025-01-10 09:39:08,2,80.0,1.0,0,desktop,uk,social media,0.36666666666666664
session_3070,user_2872,2025-04-07 20:47:16,2025-04-07 20:48:04,2,225.0,5.0,0,desktop,france,email,0.8
session_3071,user_2640,2025-08-30 02:10:28,2025-08-30 02:12:47,2,197.0,0.0,0,mobile,india,email,2.316666666666667
session_3072,user_2124,2025-04-14 22:14:26,2025-04-14 22:14:26,1,121.0,0.0,0,desktop,france,google,0.0
session_3073,user_1413,2025-06-18 23:02:52,2025-06-18 23:04:28,2,128.0,0.0,0,desktop,france,email,1.6
session_3074,user_2922,2025-07-06 09:54:03,2025-07-06 09:54:03,1,87.0,0.0,0,mobile,uk,direct,0.0
session_3075,user_2657,2025-01-25 19:59:16,2025-01-25 20:00:22,2,188.0,0.0,0,mobile,india,social media,1.1
session_3076,user_2342,2025-06-16 15:37:28,2025-06-16 15:44:31,5,500.0,4.0,1,tablet,canada,direct,7.05
session_3077,user_2818,2025-06-06 07:56:01,2025-06-06 07:56:01,1,91.0,0.0,0,tablet,india,direct,0.0
session_3078,user_2859,2025-02-05 10:04:13,2025-02-05 10:04:33,2,193.0,2.0,0,desktop,france,email,0.3333333333333333
session_3079,user_1630,2025-01-13 14:24:04,2025-01-13 14:25:57,2,285.0,4.0,0,desktop,india,social media,1.8833333333333333
session_308,user_2673,2025-07-04 16:58:42,2025-07-04 16:58:42,1,61.0,0.0,0,tablet,uk,google,0.0
session_3080,user_1209,2025-03-18 14:07:52,2025-03-18 14:07:52,1,140.0,0.0,0,tablet,canada,direct,0.0
session_3081,user_1007,2025-06-24 08:29:36,2025-06-24 08:33:42,3,309.0,4.0,0,desktop,australia,google,4.1
session_3082,user_1131,2025-03-27 22:39:46,2025-03-27 22:39:46,1,31.0,0.0,0,desktop,india,email,0.0
session_3083,user_1357,2025-04-27 05:32:39,2025-04-27 05:39:18,4,568.0,1.0,0,desktop,uk,google,6.65
session_3084,user_1025,2025-06-30 06:42:51,2025-06-30 06:51:23,5,660.0,1.0,1,mobile,canada,google,8.533333333333333
session_3085,user_2919,2025-08-26 22:36:27,2025-08-26 22:37:05,2,75.0,1.0,0,mobile,india,google,0.6333333333333333
session_3086,user_1422,2025-02-09 15:47:24,2025-02-09 15:49:06,2,136.0,0.0,0,mobile,france,google,1.7
session_3087,user_2303,2025-06-15 05:59:31,2025-06-15 06:01:46,2,245.0,0.0,0,tablet,france,email,2.25
session_3088,user_2704,2025-03-15 20:32:29,2025-03-15 20:34:39,2,262.0,3.0,0,mobile,india,email,2.1666666666666665
session_3089,user_1249,2025-01-15 03:11:28,2025-01-15 03:12:57,3,182.0,4.0,0,mobile,australia,direct,1.4833333333333334
session_309,user_1565,2025-07-09 11:39:10,2025-07-09 11:41:01,2,162.0,4.0,0,mobile,australia,social media,1.85
session_3090,user_1167,2025-07-13 04:15:20,2025-07-13 04:15:20,1,41.0,0.0,0,desktop,germany,social media,0.0
session_3091,user_1845,2025-02-03 05:21:27,2025-02-03 05:22:47,2,149.0,4.0,0,tablet,australia,direct,1.3333333333333333
session_3092,user_2549,2025-07-16 01:20:31,2025-07-16 01:20:31,1,166.0,0.0,0,tablet,france,direct,0.0
session_3093,user_2175,2025-05-09 02:34:08,2025-05-09 02:37:17,3,359.0,1.0,0,tablet,canada,social media,3.15
session_3094,user_1763,2025-02-08 18:44:11,2025-02-08 18:46:17,3,287.0,4.0,0,tablet,france,social media,2.1
session_3095,user_2362,2025-06-23 05:21:52,2025-06-23 05:23:24,2,150.0,5.0,0,desktop,usa,google,1.5333333333333334
session_3096,user_2317,2025-02-20 01:44:18,2025-02-20 01:46:55,2,207.0,0.0,0,mobile,france,google,2.6166666666666667
session_3097,user_2210,2025-05-28 18:20:54,2025-05-28 18:22:34,2,205.0,5.0,0,tablet,germany,social media,1.6666666666666667
session_3098,user_2188,2025-06-20 16:18:31,2025-06-20 16:21:22,3,273.0,3.0,0,tablet,india,direct,2.85
session_3099,user_2526,2025-01-22 01:07:54,2025-01-22 01:13:19,3,409.0,0.0,0,desktop,france,direct,5.416666666666667
session_31,user_2282,2025-04-22 07:00:23,2025-04-22 07:01:10,2,162.0,4.0,0,mobile,germany,email,0.7833333333333333
session_310,user_1736,2025-05-08 13:14:11,2025-05-08 13:19:47,5,466.0,3.0,1,tablet,usa,social media,5.6
session_3100,user_2734,2025-06-13 06:34:02,2025-06-13 06:41:28,5,616.0,1.0,1,mobile,australia,google,7.433333333333334
session_3101,user_2786,2025-03-07 23:55:34,2025-03-07 23:55:34,1,51.0,0.0,0,tablet,canada,direct,0.0
session_3102,user_1950,2025-07-26 12:32:11,2025-07-26 12:32:11,1,138.0,0.0,0,desktop,australia,social media,0.0
session_3103,user_2690,2025-08-23 15:31:51,2025-08-23 15:39:09,5,453.0,2.0,1,desktop,uk,direct,7.3
session_3104,user_1904,2025-03-04 23:10:30,2025-03-04 23:12:31,2,229.0,2.0,0,tablet,australia,google,2.0166666666666666
session_3105,user_1743,2025-06-05 10:03:27,2025-06-05 10:09:26,5,450.0,2.0,1,tablet,australia,direct,5.983333333333333
session_3106,user_2046,2025-03-24 04:53:17,2025-03-24 04:56:11,2,201.0,5.0,0,mobile,australia,email,2.9
session_3107,user_1088,2025-07-28 03:05:29,2025-07-28 03:05:29,1,143.0,0.0,0,desktop,india,direct,0.0
session_3108,user_1861,2025-01-22 09:52:55,2025-01-22 09:55:24,2,164.0,0.0,0,mobile,australia,google,2.4833333333333334
session_3109,user_1329,2025-08-28 20:55:17,2025-08-28 21:01:10,5,378.0,3.0,1,tablet,australia,direct,5.883333333333334
session_311,user_1519,2025-03-28 13:28:03,2025-03-28 13:28:51,2,153.0,0.0,0,mobile,australia,direct,0.8
session_3110,user_2318,2025-01-04 01:54:24,2025-01-04 01:55:00,2,84.0,0.0,0,tablet,france,google,0.6
session_3111,user_1923,2025-01-30 22:15:59,2025-01-30 22:16:53,2,84.0,0.0,0,desktop,france,direct,0.9
session_3112,user_1675,2025-04-04 03:31:47,2025-04-04 03:34:17,2,185.0,0.0,0,mobile,canada,google,2.5
session_3113,user_1722,2025-03-16 13:10:52,2025-03-16 13:17:13,5,442.0,5.0,1,desktop,india,google,6.35
session_3114,user_1079,2025-02-06 21:03:50,2025-02-06 21:07:58,4,311.0,2.0,0,tablet,france,social media,4.133333333333334
session_3115,user_1542,2025-01-14 10:40:57,2025-01-14 10:40:57,1,81.0,0.0,0,mobile,usa,google,0.0
session_3116,user_2717,2025-04-10 19:55:33,2025-04-10 19:57:07,3,209.0,2.0,0,tablet,germany,social media,1.5666666666666667
session_3117,user_2157,2025-05-23 20:34:01,2025-05-23 20:43:19,5,674.0,5.0,1,mobile,india,direct,9.3
session_3118,user_1131,2025-07-02 21:41:01,2025-07-02 21:41:01,1,115.0,0.0,0,tablet,india,email,0.0
session_3119,user_1285,2025-05-06 14:38:34,2025-05-06 14:39:33,2,233.0,2.0,0,desktop,france,google,0.9833333333333333
session_312,user_2966,2025-05-13 13:00:42,2025-05-13 13:01:30,2,128.0,0.0,0,desktop,uk,social media,0.8
session_3120,user_1615,2025-07-02 02:47:27,2025-07-02 02:48:24,2,190.0,0.0,0,mobile,australia,google,0.95
session_3121,user_2174,2025-08-04 08:01:50,2025-08-04 08:01:50,1,102.0,0.0,0,desktop,germany,email,0.0
session_3122,user_2378,2025-08-11 03:18:20,2025-08-11 03:20:40,2,158.0,0.0,0,mobile,uk,direct,2.3333333333333335
session_3123,user_1636,2025-02-14 08:07:00,2025-02-14 08:07:35,2,129.0,1.0,0,mobile,uk,social media,0.5833333333333334
session_3124,user_2926,2025-08-21 12:00:35,2025-08-21 12:06:10,5,487.0,4.0,1,tablet,uk,social media,5.583333333333333
session_3125,user_2491,2025-07-03 08:56:55,2025-07-03 08:59:37,2,196.0,4.0,0,tablet,canada,direct,2.7
session_3126,user_2445,2025-02-25 06:56:30,2025-02-25 07:02:59,5,454.0,3.0,1,desktop,australia,social media,6.483333333333333
session_3127,user_2764,2025-04-20 01:34:06,2025-04-20 01:40:58,5,518.0,1.0,1,tablet,australia,email,6.866666666666666
session_3128,user_2728,2025-08-30 05:26:18,2025-08-30 05:29:16,2,266.0,5.0,0,tablet,germany,social media,2.966666666666667
session_3129,user_1011,2025-03-15 05:18:05,2025-03-15 05:19:45,3,144.0,1.0,0,tablet,uk,google,1.6666666666666667
session_313,user_2565,2025-02-10 18:25:43,2025-02-10 18:32:58,5,601.0,2.0,1,tablet,australia,email,7.25
session_3130,user_1120,2025-01-19 18:21:34,2025-01-19 18:24:24,2,295.0,5.0,0,desktop,france,email,2.8333333333333335
session_3131,user_2466,2025-07-05 13:46:50,2025-07-05 13:53:10,5,533.0,5.0,1,desktop,france,google,6.333333333333333
session_3132,user_2229,2025-01-02 05:55:30,2025-01-02 05:57:58,2,279.0,0.0,0,tablet,australia,direct,2.466666666666667
session_3133,user_2959,2025-05-31 15:03:02,2025-05-31 15:07:31,5,308.0,5.0,1,tablet,germany,email,4.483333333333333
session_3134,user_1870,2025-03-04 14:56:33,2025-03-04 14:57:18,2,170.0,2.0,0,tablet,canada,direct,0.75
session_3135,user_2796,2025-07-30 12:45:40,2025-07-30 12:49:03,4,278.0,3.0,0,tablet,canada,social media,3.3833333333333333
session_3136,user_2145,2025-05-25 18:18:10,2025-05-25 18:18:10,1,115.0,0.0,0,tablet,uk,email,0.0
session_3137,user_1630,2025-03-01 03:22:13,2025-03-01 03:22:53,2,110.0,3.0,0,desktop,canada,social media,0.6666666666666666
session_3138,user_1715,2025-01-27 13:05:10,2025-01-27 13:05:10,1,24.0,0.0,0,tablet,usa,direct,0.0
session_3139,user_2525,2025-06-03 16:12:29,2025-06-03 16:12:29,1,53.0,0.0,0,desktop,india,social media,0.0
session_314,user_1899,2025-03-08 02:01:50,2025-03-08 02:02:31,2,181.0,5.0,0,mobile,australia,direct,0.6833333333333333
session_3140,user_2203,2025-03-02 18:08:13,2025-03-02 18:11:41,3,339.0,2.0,0,mobile,uk,google,3.466666666666667
session_3141,user_2511,2025-04-17 06:01:33,2025-04-17 06:02:24,2,126.0,0.0,0,desktop,canada,google,0.85
session_3142,user_1654,2025-07-08 23:29:51,2025-07-08 23:32:20,2,309.0,5.0,0,tablet,canada,google,2.4833333333333334
session_3143,user_1595,2025-07-27 14:32:04,2025-07-27 14:36:46,3,377.0,5.0,0,mobile,france,direct,4.7
session_3144,user_2103,2025-07-26 18:42:12,2025-07-26 18:50:09,5,569.0,3.0,1,desktop,france,email,7.95
session_3145,user_1471,2025-07-20 18:52:18,2025-07-20 18:54:23,3,250.0,4.0,0,mobile,france,google,2.0833333333333335
session_3146,user_1008,2025-03-28 01:42:45,2025-03-28 01:49:09,5,414.0,4.0,1,mobile,canada,social media,6.4
session_3147,user_1864,2025-01-04 15:05:45,2025-01-04 15:08:20,2,208.0,1.0,0,mobile,canada,direct,2.5833333333333335
session_3148,user_1660,2025-08-28 06:37:24,2025-08-28 06:43:29,5,545.0,2.0,1,tablet,uk,social media,6.083333333333333
session_3149,user_1226,2025-03-21 03:08:20,2025-03-21 03:12:35,5,289.0,5.0,1,tablet,uk,direct,4.25
session_315,user_2527,2025-07-20 12:42:25,2025-07-20 12:45:14,2,287.0,4.0,0,desktop,usa,direct,2.816666666666667
session_3150,user_2572,2025-05-20 10:06:56,2025-05-20 10:06:56,1,73.0,0.0,0,desktop,australia,email,0.0
session_3151,user_2460,2025-07-13 09:23:55,2025-07-13 09:23:55,1,83.0,0.0,0,tablet,germany,email,0.0
session_3152,user_2368,2025-03-15 09:55:06,2025-03-15 09:58:06,2,265.0,1.0,0,tablet,germany,social media,3.0
session_3153,user_2010,2025-02-08 21:43:46,2025-02-08 21:43:46,1,122.0,0.0,0,mobile,uk,google,0.0
session_3154,user_2202,2025-08-01 02:23:05,2025-08-01 02:25:26,2,281.0,2.0,0,desktop,australia,direct,2.35
session_3155,user_2118,2025-01-20 03:20:08,2025-01-20 03:20:28,2,140.0,0.0,0,tablet,india,direct,0.3333333333333333
session_3156,user_1450,2025-02-25 10:07:13,2025-02-25 10:07:13,1,115.0,0.0,0,desktop,canada,social media,0.0
session_3157,user_2012,2025-01-01 00:25:04,2025-01-01 00:29:19,3,278.0,5.0,0,mobile,canada,google,4.25
session_3158,user_1066,2025-07-08 16:54:50,2025-07-08 16:54:50,1,22.0,0.0,0,desktop,uk,email,0.0
session_3159,user_1057,2025-06-15 21:05:20,2025-06-15 21:07:10,3,137.0,3.0,0,tablet,uk,direct,1.8333333333333333
session_316,user_2967,2025-02-05 13:10:59,2025-02-05 13:18:30,5,563.0,4.0,1,desktop,india,google,7.516666666666667
session_3160,user_1230,2025-03-09 11:00:21,2025-03-09 11:00:21,1,18.0,0.0,0,mobile,india,google,0.0
session_3161,user_2386,2025-07-06 08:06:34,2025-07-06 08:06:34,1,105.0,0.0,0,mobile,australia,direct,0.0
session_3162,user_2556,2025-08-23 21:10:34,2025-08-23 21:12:37,2,199.0,4.0,0,mobile,canada,google,2.05
session_3163,user_1642,2025-06-10 04:48:27,2025-06-10 04:48:27,1,16.0,0.0,0,desktop,canada,email,0.0
session_3164,user_2864,2025-05-13 09:56:50,2025-05-13 09:58:43,2,262.0,3.0,0,desktop,canada,email,1.8833333333333333
session_3165,user_2148,2025-03-19 17:58:34,2025-03-19 18:01:21,2,265.0,0.0,0,mobile,canada,direct,2.783333333333333
session_3166,user_1927,2025-03-09 05:32:56,2025-03-09 05:32:56,1,53.0,0.0,0,desktop,france,social media,0.0
session_3167,user_2106,2025-03-25 22:40:19,2025-03-25 22:47:56,5,582.0,5.0,1,mobile,france,email,7.616666666666666
session_3168,user_2504,2025-07-24 22:12:48,2025-07-24 22:15:36,2,204.0,0.0,0,desktop,germany,email,2.8
session_3169,user_1216,2025-07-11 16:38:38,2025-07-11 16:40:13,2,253.0,0.0,0,tablet,uk,google,1.5833333333333333
session_317,user_1341,2025-03-21 11:21:59,2025-03-21 11:27:57,5,505.0,3.0,1,tablet,france,direct,5.966666666666667
session_3170,user_1611,2025-08-01 03:05:48,2025-08-01 03:09:25,5,366.0,3.0,1,mobile,india,direct,3.6166666666666667
session_3171,user_2994,2025-06-08 07:19:57,2025-06-08 07:24:22,3,301.0,4.0,0,mobile,india,google,4.416666666666667
session_3172,user_1491,2025-01-17 21:49:37,2025-01-17 21:52:12,2,253.0,0.0,0,desktop,france,direct,2.5833333333333335
session_3173,user_2920,2025-04-11 14:21:25,2025-04-11 14:23:36,2,146.0,0.0,0,mobile,germany,direct,2.183333333333333
